,,,,,,,,,,,,,,,,Primary Stats,,,,,,,,,,,,,,,,,,,Key Team Stats,,,,,,,,Individual Stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scoring-Based On-Ice Team Stats,,,,,,,,,,,,,,,,,,Other On-Ice Team Stats,,,,,,,,Catch-All,,,Other,,,,,,,,,,,,,,,Contract Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,,,,,NHL,NHL,NHL,NHL,NHL,NHL,NHL,Last Year,Last Year,NHL,HR,NHL,NHL,NHL,CH,HR,,,,,,,Focused on Goals,,,,,CH,HR,CH,CH,HR,NHL,CH,CH,CH,CH,,NHL,CH,RV,NHL,CH,CH,,NHL,NHL,NHL,NHL,CH,CH,CH,,NHL,NHL,CH,CH,,,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,CH,CH,,,NHL,NHL,NHL,NHL,NHL,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,,,CH,CH,CH,CH,CH,CH,CH,CH,HR,HR,HR,NHL,NHL,NHL,CH,,,,DL,DL,Game Stars,,,TC,TC,TC,CF,CF,CF,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Born,City,Pr/St,Cntry,Nat,Ht,Wt,DftYr,DftRd,Ovrl,Hand,NHLid,Last Name,First Name,Position,Team,GP,G,A,A1,A2,PPG,PTS,League,PPG,+/-,E+/-,PIM,Shifts,TOI,TOI,TOI/GP,TOI/GP,TOI%,IPP%,SH%,SV%,PDO,F/60,A/60,Pct%,Diff,Diff/60,iCF,iCF,iFF,iSF,iSF,iSF,ixG,iSCF,iRB,iRS,iDS,sDist,sDist,Pass,iHF,iHF,iHA,iHDf,iMiss,iGVA,iTKA,iBLK,iGVA,iTKA,iBLK,BLK%,iFOW,iFOL,iFOW,iFOL,FO%,%FOT,dzFOW,dzFOL,nzFOW,nzFOL,ozFOW,ozFOL,FOW.Up,FOL.Up,FOW.Down,FOL.Down,FOW.Close,FOL.Close,OTG,1G,GWG,ENG,PSG,PSA,G.Bkhd,G.Dflct,G.Slap,G.Snap,G.Tip,G.Wrap,G.Wrst,CBar ,Post,Over,Wide,S.Bkhd,S.Dflct,S.Slap,S.Snap,S.Tip,S.Wrap,S.Wrst,iPenT,iPenD,iPENT,iPEND,iPenDf,NPD,Min,Maj,Match,Misc,Game,CF,CA,FF,FA,SF,SA,xGF,xGA,SCF,SCA,GF,GA,RBF,RBA,RSF,RSA,DSF,DSA,FOW,FOL,HF,HA,GVA,TKA,PENT,PEND,OPS,DPS,PS,SOS,SOG,SOGDG,OTOI,Grit,DAP,Pace,GS,GS/G,1st,2nd,3rd,MGL,Injuries,CHIP,NMC,Status,Salary,Cap Hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-06,Tver,,RUS,RUS,74,207,,,,R,8479648,Lyubimov,Roman,LW,PHI,47,4,2,1,1,0.127659574,6,KHL,0.269230769,-2,-3.6,8,682,27011,450.1,9.58,9.58,18.7%,50.0%,6.6%,.919,985,1.60,2.27,41.4%,-5,-0.67,84,84,67,41,41,41,4.8,16,12,5,17,33.1,29.6,31.0,28,28,37,-9,26,5,12,16,5,12,16,3.9%,1,6,1,6,14.3%,1.9%,0,0,1,2,0,4,0,1,0,3,1,3,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,1,25,4,0,6,5,2,2,22,4,5,4,5,1,-1.0,4,0,0,0,0,380,410,266,283,181,209,14.2,16.1,42,52,12,17,24,15,27,18,51,33,202,166,213,249,54,41,23,29,-0.2,0.5,0.3,1,0,0,1955.9,52,10.0,105.3,7.9,0.17,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-07-28,Toronto,ON,CAN,CAN,70,183,,,,R,8478542,Rodrigues,Evan,LW/C,BUF,30,4,2,2,0,0.2,6,AHL,0.416666667,-7,-4.1,4,506,23265,388.2,12.93,12.93,23.5%,75.0%,4.7%,.925,972,1.24,2.63,32.0%,-9,-1.39,94,94,74,51,51,51,2.8,9,1,6,7,37.7,37.6,96.3,12,12,20,-8,23,9,12,12,9,12,12,3.2%,104,146,104,146,41.6%,79.4%,27,37,37,53,40,56,36,46,39,56,59,90,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,2,21,3,0,7,9,0,1,31,2,8,2,6,6,3.0,2,0,0,0,0,309,379,246,291,170,226,10.5,17.2,36,54,8,17,3,13,12,14,15,27,141,174,192,136,50,30,22,15,0,0.2,0.2,1,0,0,1261.25,28,12.0,106.3,6.2,0.21,,,,,,,,RFA,"$842,500.00","$842,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-08,Herisau,,CHE,CHE,72,210,2015,1,9,L,8478414,Meier,Timo,RW,S.J,34,3,3,2,1,0.176470588,6,QMJHL,1.75862069,1,4.9,10,626,25446,423.5,12.47,12.47,23.2%,46.2%,5.4%,.918,972,1.84,1.98,48.1%,-1,-0.14,156,156,115,85,85,85,8.6,28,9,8,17,26.4,25.1,72.8,64,64,58,6,30,28,24,5,28,24,5,1.4%,1,4,1,4,20.0%,1.4%,0,0,0,1,1,3,0,1,0,1,1,3,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,29,12,2,6,9,3,5,48,5,7,4,5,2,1.0,5,0,0,0,0,455,354,328,264,241,170,21.7,15.9,73,45,13,14,23,6,30,17,53,23,179,182,153,196,101,72,21,27,-0.2,0.6,0.4,,,,1403.68,79,17.6,114.6,16.3,0.48,0,0,1,2,Upper body,"$21,808.95",,RFA,"$925,000.00","$894,167.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-04-16,Toronto,ON,CAN,CAN,70,190,2012,4,104,L,8476966,Smith,Gemel,C,DAL,17,3,3,1,2,0.352941176,6,AHL,0.4,-1,-1.2,21,342,13857,230.9,13.58,13.58,23.7%,85.7%,7.2%,.927,999,1.82,2.34,43.8%,-2,-0.52,32,32,27,19,19,19,2.4,9,3,2,5,31.6,28.3,46.0,6,6,21,-15,8,6,4,6,6,4,6,2.4%,25,34,25,34,42.4%,31.4%,8,8,10,18,7,8,4,13,14,16,14,16,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,6,4,0,0,3,4,0,8,5,4,3,3,-1,0.0,3,1,0,0,1,202,249,153,171,97,123,11.4,11.7,36,39,7,9,13,15,8,10,21,25,86,102,78,82,31,15,18,21,0.4,0.2,0.5,,,,742.39,34,3.3,117.2,4.1,0.24,0,0,1,,,,,RFA,"$670,000.00","$645,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-02-28,Prague,,CZE,CZE,72,195,2014,1,13,L,8477944,Vrana,Jakub,LW,WSH,21,3,3,2,1,0.285714286,6,AHL,0.944444444,2,0.4,2,291,13997,233.2,11.12,11.11,22.0%,66.7%,6.7%,.969,1037,2.32,0.77,75.0%,6,1.54,56,56,49,32,32,32,5.2,23,3,2,5,21.0,23.2,57.7,6,6,11,-5,17,9,4,7,9,4,7,3.9%,0,3,0,3,0.0%,1.7%,0,0,0,0,0,3,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,1,2,0,0,0,1,2,14,3,0,4,2,7,0,16,1,2,1,1,1,0.5,1,0,0,0,0,282,179,201,132,134,98,14.2,8.0,53,24,9,3,11,8,13,15,24,23,91,85,75,83,42,26,16,10,0.3,0.3,0.6,,,,826.49,15,10.0,118.6,8.9,0.42,0,2,1,,,,,RFA,"$925,000.00","$863,333.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-13,Kramfors,,SWE,SWE,74,202,2014,1,29,L,8477960,Kempe,Adrian,LW/C,L.A,25,2,4,3,1,0.24,6,AHL,0.509090909,-3,0.5,6,433,18346,305.6,12.23,12.23,22.2%,60.0%,6.6%,.920,986,1.96,1.77,52.6%,1,0.20,61,61,44,32,32,32,2.7,10,1,3,4,33.8,34.5,14.8,23,23,14,9,12,10,5,7,10,5,7,3.1%,67,86,67,86,43.8%,56.5%,23,26,12,27,32,33,18,25,13,20,49,60,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,11,3,1,3,5,0,0,20,3,5,3,5,2,3.2,3,0,0,0,0,301,228,217,166,151,112,13.7,10.7,53,44,10,9,16,6,8,21,24,27,126,145,164,169,45,17,13,21,0,0.3,0.4,1,0,0,1072.21,36,9.3,103.9,10.4,0.41,0,1,1,,,,,RFA,"$925,000.00","$894,167.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-04-11,Brantford,ON,CAN,CAN,72,192,2014,2,55,R,8477986,Montour,Brandon,D,ANA,27,2,4,2,2,0.222222222,6,AHL,0.838235294,11,4.2,14,537,28157,469.3,17.38,17.38,31.2%,31.6%,7.8%,.972,1050,2.43,0.77,76.0%,13,1.66,111,111,74,50,50,50,3.3,7,4,5,9,45.5,43.9,68.8,21,21,34,-13,24,17,3,24,17,3,24,5.6%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,23,3,0,17,4,1,0,25,7,8,7,7,1,3.6,7,0,0,0,0,481,430,360,336,243,214,26.3,19.4,101,62,19,6,19,17,29,22,48,39,217,180,174,173,77,43,32,29,0.3,2,2.3,1,1,0,1034.27,59,3.4,116.5,9.5,0.35,,,,,,,,RFA,"$925,000.00","$925,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-25,Burnsville,MN,USA,USA,73,191,2015,1,23,R,8478444,Boeser,Brock,RW,VAN,9,4,1,1,0,0.555555556,5,NCHC,1.428571429,0,0.8,0,188,8755,145.9,16.22,16.22,29.1%,62.5%,9.3%,.905,998,3.29,2.47,57.1%,2,0.82,38,38,28,25,25,25,2.4,8,3,1,4,30.4,30.1,19.2,5,5,3,2,3,4,1,0,4,1,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,3,1,1,3,3,0,1,16,0,0,0,0,0,0.2,0,0,0,0,0,144,106,110,84,86,63,6.9,5.8,23,21,8,6,5,3,4,14,9,17,69,87,40,39,23,18,5,3,0.6,0.2,0.8,,,,355.66,5,0.0,102.8,6.1,0.68,1,1,2,,,,,RFA,"$925,000.00","$925,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-08,Northbrook,IL,USA,USA,72,193,2013,2,35,R,8477456,Compher,J.T.,LW/C,COL,21,3,2,1,1,0.238095238,5,Big-10,1.657894737,0,1.0,4,415,18811,313.5,14.93,14.93,25.9%,41.7%,9.3%,.923,1016,2.30,2.11,52.2%,1,0.19,59,59,43,30,30,30,3.03,12,3,4,7,30.5,28.0,33.0,11,11,22,-11,13,8,6,21,8,6,21,8.1%,78,86,78,86,47.6%,58.6%,31,36,31,34,16,16,24,22,27,41,50,51,0,0,1,0,0,0,0,0,0,1,0,0,2,0,5,0,8,2,1,1,1,3,0,22,2,5,2,4,3,0.5,2,0,0,0,0,264,260,185,190,129,142,10.72,9.95,36,33,12,11,9,10,14,10,23,20,147,133,86,75,42,30,13,13,0,0.4,0.4,,,,898.66,36,8.5,100.3,6.1,0.3,2,0,0,,,,,RFA,"$925,000.00","$925,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-12,Linkoping,,SWE,SWE,72,186,2014,5,126,L,8478055,Forsling,Gustav,D,CHI,38,2,3,2,1,0.131578947,5,SweHL,0.4375,3,-4.5,4,734,33787,562.5,14.82,14.81,27.6%,25.0%,7.7%,.944,1021,2.13,1.71,55.6%,4,0.43,121,121,66,48,48,48,1.8,1,0,7,7,53.0,52.4,53.0,16,16,59,-43,18,27,5,17,27,5,17,3.5%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,16,1,0,34,1,0,0,12,2,3,2,3,1,4.1,2,0,0,0,0,487,489,339,377,260,284,22.1,25.0,82,89,20,16,15,23,30,30,45,53,227,272,151,349,92,60,21,24,0.1,1.3,1.3,,,,1475.38,37,10.5,104.1,7.3,0.19,,,,2,Upper body,"$21,280.49",,RFA,"$767,500.00","$872,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-09,Shelby Twp.,MI,USA,USA,73,182,2015,1,17,L,8478398,Connor,Kyle,LW,WPG,20,2,3,1,2,0.25,5,Big-10,1.868421053,-7,-1.7,4,327,14665,244.5,12.22,12.22,24.6%,62.5%,6.3%,.886,948,1.96,3.19,38.1%,-5,-1.23,41,41,37,24,24,24,3.0,9,2,2,4,27.2,27.6,23.0,1,1,11,-10,13,5,11,8,5,11,8,3.9%,1,1,1,1,50.0%,1.0%,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,12,4,1,0,3,0,0,16,2,1,2,2,-1,0.4,2,0,0,0,0,212,206,173,151,128,114,11.9,10.3,34,36,8,13,12,14,18,17,30,31,106,95,84,91,46,30,12,21,0.1,-0.1,0,,,,751.16,13,6.0,102.6,2.6,0.13,,,,5,Upper body,"$56,402.44",,RFA,"$925,000.00","$925,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-01,Johnston,RI,USA,USA,70,208,,,,R,8478569,Acciari,Noel,C,BOS,29,2,3,1,2,0.172413793,5,AHL,0.422222222,3,0.5,16,431,18047,300.5,10.23,10.32,20.8%,55.6%,7.6%,.959,1035,1.80,1.20,60.0%,3,0.60,NA,43,NA,NA,24,24,2.6,10,NA,2,#VALUE!,23.8,NA,25.6,80,80,59,21,8,4,10,5,4,10,5,2.0%,11,18,11,18,37.9%,10.5%,3,6,2,3,6,9,7,3,1,6,6,12,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,1,0,0,5,2,1,14,4,5,4,2,1,-2.0,3,0,0,1,0,232,251,172,193,118,146,10.3,9.3,31,24,9,6,8,3,10,13,18,16,144,132,184,177,28,45,29,23,0,0.5,0.5,,,,1141.29,101,30.0,96.4,4.8,0.17,0,0,1,15,"Lower body, Upper body","$144,969.51",,RFA,"$892,500.00","$792,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-23,Kennebunkport,ME,USA,USA,74,208,,,,R,8477903,Hathaway,Garnet,RW,CGY,26,1,4,2,2,0.192307692,5,AHL,0.477272727,0,-1.2,44,350,14257,237.2,9.13,9.13,18.4%,62.5%,10.3%,.925,1027,2.02,2.02,50.0%,0,0.00,40,40,31,22,22,22,2.6,11,3,2,5,25.5,24.9,24.1,56,56,27,29,9,3,8,14,3,8,14,6.4%,10,9,10,9,52.6%,9.0%,1,2,7,4,2,3,3,5,1,3,9,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,4,2,0,3,4,0,9,12,10,10,5,-2,-4.0,7,4,0,1,0,177,219,121,159,78,106,8.0,9.4,29,32,8,8,7,9,14,10,21,19,104,106,146,106,28,30,26,23,0,0.3,0.3,,,,1053.08,118,9.1,100.2,2.6,0.1,,,,9,Upper body,"$75,731.71",,RFA,"$722,500.00","$690,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-03,Jyväskylä,,FIN,FIN,71,195,2014,1,14,R,8477945,Honka,Julius,D,DAL,16,1,4,4,0,0.3125,5,AHL,0.602739726,-4,-1.1,4,346,16194,267.7,16.87,16.82,29.9%,41.7%,7.6%,.873,949,2.69,3.14,46.2%,-2,-0.45,61,61,44,34,34,34,1.3,1,1,0,1,52.8,51.8,75.9,9,9,19,-10,10,9,6,15,9,6,15,7.2%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,7,3,0,0,24,2,2,2,2,0,1.5,2,0,0,0,0,290,207,224,145,158,110,13.0,10.9,42,40,12,14,11,13,5,6,16,19,131,126,79,89,48,31,10,13,0.3,0.2,0.5,,,,628.33,28,7.5,111.4,8.9,0.55,1,0,1,5,Upper body,"$52,642.26",,RFA,"$925,000.00","$863,333.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-07,Grosse Pointe,MI,USA,USA,78,231,2013,1,25,R,8477446,McCarron,Michael,RW/C,MTL,31,1,4,3,1,0.161290323,5,AHL,0.655172414,-4,-3.4,41,453,18393,306.5,9.88,9.89,18.7%,55.6%,7.1%,.922,993,1.76,2.15,45.0%,-2,-0.39,56,56,45,31,31,31,2.7,10,2,4,6,26.3,28.9,112.5,75,75,68,7,14,6,7,11,6,7,11,4.4%,76,99,76,99,43.4%,74.5%,16,29,34,43,26,27,31,43,17,22,49,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13,4,0,0,1,1,0,25,13,6,11,6,-7,-2.8,8,5,0,0,0,254,249,192,187,126,141,11.9,10.2,42,32,9,11,12,6,17,13,29,19,111,124,191,234,44,25,27,13,-0.2,0.2,0,,,,1328.96,132,10.3,98.5,3.7,0.12,,,,,,,,RFA,"$832,500.00","$863,333.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-25,Sudbury,ON,CAN,CAN,74,217,2012,1,26,L,8476867,Gaunce,Brendan,C/LW,VAN,57,0,5,2,3,0.087719298,5,AHL,0.826086957,-2,-0.5,33,821,32460,540.7,9.50,9.49,17.9%,41.7%,4.9%,.939,988,1.33,1.78,42.9%,-4,-0.44,81,81,64,51,51,51,3.5,10,4,3,7,29.9,28.2,82.9,94,94,34,60,13,6,11,12,6,11,12,2.5%,84,80,84,80,51.2%,37.0%,29,27,31,32,24,21,21,23,26,30,54,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,5,2,0,3,0,3,38,11,5,10,5,-6,-5.0,9,1,0,1,0,452,473,331,359,245,262,17.8,22.6,52,77,12,16,17,21,20,14,37,35,228,215,308,243,56,46,40,39,-1,0.6,-0.3,,,,2486.57,140,11.7,102.7,7.4,0.13,,,,15,Upper body,"$157,926.77",,RFA,"$832,500.00","$863,333.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
